asset_id,timestamp,scenario_id,failure_type,work_order_type,raised_at,cost_usd,work_order_id,material_as_recorded,timestamp_quality
TLS-00522,2026-01-07 00:00:00,,,routine,2026-01-07 00:00:00,1115.46,WO-0006715,steel_lattice,as_occurred
DSS-00227,2026-01-07 00:00:00,,,inspection,2026-01-07 00:00:00,691.82,WO-0006716,standard,as_occurred
DSS-00122,2026-01-08 00:00:00,,,routine,2026-01-08 00:00:00,517.99,WO-0006717,standard,as_occurred
DFR-01345,2026-01-08 00:00:00,,,routine,2026-01-08 00:00:00,228.69,WO-0006718,wood_pole,as_occurred
WMN-03006,2026-01-08 00:00:00,,,routine,2026-01-11 00:00:00,619.68,WO-0006719,D.I.,reported_late
WMN-03101,2026-01-08 00:00:00,,,inspection,2026-01-08 00:00:00,444.07,WO-0006720,C.I.,as_occurred
DSS-00279,2026-01-08 00:00:00,,,routine,2026-01-08 00:00:00,903.68,WO-0006721,standard,as_occurred
TLS-00555,2026-01-08 00:00:00,,,vegetation,2026-01-08 00:00:00,308.62,WO-0006722,steel_lattice,as_occurred
WMN-03261,2026-01-09 00:00:00,BASE-20260109-114,physical,corrective,2026-01-09 00:00:00,8064.76,WO-0006723,ductile_iron,as_occurred
DFR-01838,2026-01-09 00:00:00,,,vegetation,2026-01-09 00:00:00,370.64,WO-0006724,wood_pole,as_occurred
TLS-00964,2026-01-09 00:00:00,,,inspection,2026-01-09 00:00:00,746.07,WO-0006725,concrete,as_occurred
DFR-02008,2026-01-09 00:00:00,,,routine,2026-01-09 00:00:00,497.69,WO-0006726,wood_pole,as_occurred
INT-03484,2026-01-09 00:00:00,,,routine,2026-01-09 00:00:00,281.17,WO-0006727,standard,as_occurred
DFR-01928,2026-01-09 00:00:00,BASE-20260109-114,physical,corrective,2026-01-09 00:00:00,3691.07,WO-0006728,wood_pole,as_occurred
WMN-03375,2026-01-09 00:00:00,BASE-20260109-114,physical,corrective,2026-01-09 00:00:00,9865.53,WO-0006729,ductile_iron,as_occurred
DFR-01657,2026-01-09 00:00:00,,,routine,2026-01-09 00:00:00,1056.05,WO-0006730,wood_pole,as_occurred
WMN-03002,2026-01-09 06:00:00,BASE-20260109-114,physical,corrective,2026-01-09 06:00:00,3289.41,WO-0006731,ductile_iron,as_occurred
WMN-03433,2026-01-09 06:00:00,BASE-20260109-114,physical,corrective,2026-01-12 06:00:00,6190.82,WO-0006732,cast_iron,reported_late
WMN-02716,2026-01-09 06:00:00,BASE-20260109-114,physical,corrective,2026-01-09 06:00:00,13147.66,WO-0006733,asbestos_cement,as_occurred
WMN-03075,2026-01-09 12:00:00,BASE-20260109-114,physical,corrective,2026-01-09 12:00:00,3670.65,WO-0006734,Cast Iron,as_occurred
RCL-02092,2026-01-09 12:00:00,BASE-20260109-114,physical,corrective,2026-01-09 12:00:00,3396.81,WO-0006735,standard,as_occurred
WMN-03315,2026-01-09 18:00:00,BASE-20260109-114,physical,corrective,2026-01-09 18:00:00,22805.98,WO-0006736,A/C,as_occurred
DFR-01966,2026-01-09 18:00:00,BASE-20260109-114,physical,corrective,2026-01-09 18:00:00,8956.19,WO-0006737,Wood Pole,as_occurred
TLS-00751,2026-01-10 00:00:00,,,inspection,2026-01-13 00:00:00,581.14,WO-0006738,steel_lattice,reported_late
DSS-00400,2026-01-10 00:00:00,,,routine,2026-01-10 00:00:00,393.72,WO-0006739,standard,as_occurred
DSS-00158,2026-01-10 00:00:00,,,vegetation,2026-01-10 00:00:00,934.29,WO-0006740,standard,as_occurred
DFR-01691,2026-01-10 00:00:00,,,inspection,2026-01-13 00:00:00,599.48,WO-0006741,timber,reported_late
WMN-02953,2026-01-10 00:00:00,,,vegetation,2026-01-13 00:00:00,1744.27,WO-0006742,ductile_iron,reported_late
TLS-00717,2026-01-10 00:00:00,,,vegetation,2026-01-10 00:00:00,1306.06,WO-0006743,concrete,as_occurred
TLS-01278,2026-01-10 00:00:00,,,routine,2026-01-10 00:00:00,1341.26,WO-0006744,concrete,as_occurred
TLS-00929,2026-01-10 00:00:00,,,routine,2026-01-10 00:00:00,1500.64,WO-0006745,steel_monopole,as_occurred
TLS-00525,2026-01-11 00:00:00,,,routine,2026-01-11 00:00:00,3041.36,WO-0006746,steel_lattice,as_occurred
DFR-01776,2026-01-11 00:00:00,,,routine,2026-01-11 00:00:00,301.01,WO-0006747,wood_pole,as_occurred
LEGACY-059167,2026-01-11 00:00:00,,,inspection,2026-01-11 00:00:00,305.38,WO-0006748,,as_occurred
WMN-02840,2026-01-11 00:00:00,,,inspection,2026-01-11 00:00:00,1057.61,WO-0006749,cast_iron,as_occurred
PMP-02289,2026-01-11 00:00:00,,,routine,2026-01-11 00:00:00,2483.04,WO-0006750,standard,as_occurred
TLS-00553,2026-01-12 00:00:00,,,vegetation,2026-01-12 00:00:00,462.22,WO-0006751,steel_lattice,as_occurred
PMP-02473,2026-01-12 00:00:00,,,inspection,2026-01-12 00:00:00,997.06,WO-0006752,standard,as_occurred
WMN-03433,2026-01-12 00:00:00,,,vegetation,2026-01-12 00:00:00,1512.29,WO-0006753,cast_iron,as_occurred
DFR-01520,2026-01-12 00:00:00,,,routine,2026-01-12 00:00:00,845.83,WO-0006754,wood_pole,as_occurred
WMN-03150,2026-01-12 00:00:00,,,routine,2026-01-12 00:00:00,1093.84,WO-0006755,Asbestos Cement,as_occurred
WMN-03238,2026-01-12 00:00:00,,,inspection,2026-01-12 00:00:00,469.34,WO-0006756,cast_iron,as_occurred
WMN-02750,2026-01-12 00:00:00,,,inspection,2026-01-12 00:00:00,891.43,WO-0006757,cast_iron,as_occurred
DFR-01712,2026-01-13 00:00:00,,,inspection,2026-01-13 00:00:00,1572.79,WO-0006758,wood_pole,as_occurred
RCL-02194,2026-01-13 00:00:00,,,vegetation,2026-01-13 00:00:00,1166.41,WO-0006759,standard,as_occurred
TLS-00943,2026-01-13 00:00:00,,,routine,2026-01-13 00:00:00,683.16,WO-0006760,concrete,as_occurred
WMN-02732,2026-01-13 00:00:00,,,routine,2026-01-13 00:00:00,340.38,WO-0006761,asbestos_cement,as_occurred
WMN-03032,2026-01-13 00:00:00,,,routine,2026-01-13 00:00:00,681.39,WO-0006762,ductile_iron,as_occurred
TLS-01302,2026-01-13 00:00:00,,,inspection,2026-01-13 00:00:00,1392.12,WO-0006763,steel_lattice,as_occurred
DFR-01349,2026-01-14 00:00:00,,,routine,2026-01-14 00:00:00,281.51,WO-0006764,WOOD POLE,as_occurred
DSS-00183,2026-01-14 00:00:00,,,inspection,2026-01-14 00:00:00,1399.49,WO-0006765,standard,as_occurred
DFR-01317,2026-01-14 00:00:00,,,inspection,2026-01-14 00:00:00,315.35,WO-0006766,WOOD POLE,as_occurred
TLS-00524,2026-01-14 00:00:00,,,vegetation,2026-01-17 00:00:00,2603.45,WO-0006767,steel_lattice,reported_late
DFR-01437,2026-01-14 00:00:00,,,routine,2026-01-14 00:00:00,865.48,WO-0006768,Wood,as_occurred
WMN-03047,2026-01-14 00:00:00,,,vegetation,2026-01-14 00:00:00,716.16,WO-0006769,pvc,as_occurred
DFR-01884,2026-01-15 00:00:00,,,routine,2026-01-15 00:00:00,1621.32,WO-0006770,composite_pole,as_occurred
TNK-02623,2026-01-15 00:00:00,,,vegetation,2026-01-15 00:00:00,701.9,WO-0006771,standard,as_occurred
WMN-03328,2026-01-15 00:00:00,INLA-20260115-093,physical,corrective,2026-01-15 00:00:00,5707.28,WO-0006772,cast_iron,as_occurred
DFR-01845,2026-01-15 00:00:00,,,vegetation,2026-01-15 00:00:00,829.76,WO-0006773,wood_pole,as_occurred
DFR-01712,2026-01-15 00:00:00,,,routine,2026-01-15 00:00:00,674.0,WO-0006774,wood_pole,as_occurred
TLS-00705,2026-01-15 00:00:00,,,inspection,2026-01-15 00:00:00,272.73,WO-0006775,steel_monopole,as_occurred
TLS-00904,2026-01-15 00:00:00,,,inspection,2026-01-15 00:00:00,503.09,WO-0006776,steel_lattice,as_occurred
WMN-03154,2026-01-15 06:00:00,INLA-20260115-093,physical,corrective,2026-01-15 06:00:00,8536.96,WO-0006777,cast_iron,as_occurred
PMP-02455,2026-01-15 12:00:00,INLA-20260115-093,physical,corrective,2026-01-15 12:00:00,8202.67,WO-0006778,standard,as_occurred
DSS-00114,2026-01-15 18:00:00,INLA-20260115-093,physical,corrective,2026-01-15 18:00:00,2918.32,WO-0006779,standard,as_occurred
PMP-02268,2026-01-15 18:00:00,INLA-20260115-093,physical,corrective,2026-01-15 18:00:00,1408.01,WO-0006780,standard,as_occurred
PMP-02465,2026-01-15 18:00:00,INLA-20260115-093,physical,corrective,2026-01-15 18:00:00,17567.31,WO-0006781,standard,as_occurred
WMN-03194,2026-01-15 18:00:00,INLA-20260115-093,physical,corrective,2026-01-15 18:00:00,6749.03,WO-0006782,cast_iron,as_occurred
WMN-03345,2026-01-15 18:00:00,INLA-20260115-093,physical,corrective,2026-01-15 18:00:00,511.37,WO-0006783,Asbestos Cement,as_occurred
INT-03504,2026-01-15 18:00:00,INLA-20260115-093,physical,corrective,2026-01-18 18:00:00,3757.87,WO-0006784,standard,reported_late
PMP-02411,2026-01-15 18:00:00,INLA-20260115-093,physical,corrective,2026-01-15 18:00:00,7037.82,WO-0006785,standard,as_occurred
TLS-00750,2026-01-16 00:00:00,,,inspection,2026-01-16 00:00:00,348.33,WO-0006786,steel_lattice,as_occurred
WMN-03326,2026-01-16 00:00:00,,,inspection,2026-01-16 00:00:00,1673.75,WO-0006787,cast_iron,as_occurred
WMN-02716,2026-01-16 00:00:00,INLA-20260115-093,physical,corrective,2026-01-16 00:00:00,3152.96,WO-0006788,asbestos_cement,as_occurred
DFR-01529,2026-01-16 00:00:00,,,inspection,2026-01-16 00:00:00,840.55,WO-0006789,Wood,as_occurred
DFR-01518,2026-01-16 00:00:00,,,inspection,2026-01-16 00:00:00,1530.86,WO-0006790,wood_pole,as_occurred
WMN-02770,2026-01-16 00:00:00,,,routine,2026-01-16 00:00:00,1383.33,WO-0006791,ductile-iron,as_occurred
TLS-00854,2026-01-16 00:00:00,,,routine,2026-01-16 00:00:00,821.2,WO-0006792,steel_monopole,as_occurred
TLS-00737,2026-01-16 00:00:00,,,inspection,2026-01-16 00:00:00,836.56,WO-0006793,steel_monopole,as_occurred
TLS-01216,2026-01-17 00:00:00,,,routine,2026-01-17 00:00:00,1412.59,WO-0006794,steel_lattice,as_occurred
DFR-01567,2026-01-17 00:00:00,,,routine,2026-01-17 00:00:00,336.45,WO-0006795,wood_pole,as_occurred
TLS-00626,2026-01-17 00:00:00,,,routine,2026-01-17 00:00:00,337.33,WO-0006796,steel_monopole,as_occurred
TLS-01177,2026-01-17 00:00:00,,,routine,2026-01-17 00:00:00,1834.47,WO-0006797,steel_monopole,as_occurred
TNK-02635,2026-01-17 00:00:00,,,inspection,2026-01-17 00:00:00,903.13,WO-0006798,standard,as_occurred
WMN-02920,2026-01-17 00:00:00,,,vegetation,2026-01-17 00:00:00,479.88,WO-0006799,cast_iron,as_occurred
DSS-00405,2026-01-17 00:00:00,,,vegetation,2026-01-17 00:00:00,1528.45,WO-0006800,standard,as_occurred
DFR-01390,2026-01-18 00:00:00,,,inspection,2026-01-18 00:00:00,551.81,WO-0006801,wood_pole,as_occurred
DSS-00149,2026-01-18 00:00:00,,,routine,2026-01-18 00:00:00,665.25,WO-0006802,standard,as_occurred
WMN-02803,2026-01-18 00:00:00,,,routine,2026-01-18 00:00:00,3926.08,WO-0006803,pvc,as_occurred
TLS-00820,2026-01-18 00:00:00,,,routine,2026-01-18 00:00:00,1031.27,WO-0006804,steel_monopole,as_occurred
INT-03481,2026-01-19 00:00:00,,,vegetation,2026-01-19 00:00:00,566.33,WO-0006805,standard,as_occurred
WMN-02926,2026-01-19 00:00:00,BASE-20260119-124,physical,corrective,2026-01-19 00:00:00,3503.52,WO-0006806,cast_iron,as_occurred
DFR-01720,2026-01-19 00:00:00,,,inspection,2026-01-19 00:00:00,1208.06,WO-0006807,wood_pole,as_occurred
WMN-02762,2026-01-19 00:00:00,,,inspection,2026-01-19 00:00:00,418.16,WO-0006808,pvc,as_occurred
WMN-03228,2026-01-19 00:00:00,BASE-20260119-124,physical,corrective,2026-01-19 00:00:00,4231.41,WO-0006809,cast_iron,as_occurred
TLS-01148,2026-01-19 00:00:00,,,vegetation,2026-01-19 00:00:00,2342.13,WO-0006810,steel_lattice,as_occurred
WMN-03444,2026-01-19 06:00:00,BASE-20260119-124,physical,corrective,2026-01-19 06:00:00,5594.42,WO-0006811,cast_iron,as_occurred
WMN-03455,2026-01-19 06:00:00,BASE-20260119-124,physical,corrective,2026-01-19 06:00:00,3166.54,WO-0006812,C.I.,as_occurred
WMN-03150,2026-01-19 12:00:00,BASE-20260119-124,physical,corrective,2026-01-19 12:00:00,3334.92,WO-0006813,asbestos_cement,as_occurred
WMN-03433,2026-01-20 00:00:00,HEAT-20260120-089,physical,corrective,2026-01-20 00:00:00,9032.77,WO-0006814,cast_iron,as_occurred
DFR-01792,2026-01-20 00:00:00,,,routine,2026-01-20 00:00:00,2582.04,WO-0006815,wood_pole,as_occurred
LEGACY-017043,2026-01-20 00:00:00,,,vegetation,2026-01-20 00:00:00,810.72,WO-0006816,,as_occurred
DSS-00125,2026-01-20 00:00:00,,,routine,2026-01-20 00:00:00,660.07,WO-0006817,standard,as_occurred
TLS-00932,2026-01-20 00:00:00,,,vegetation,2026-01-20 00:00:00,1030.7,WO-0006818,steel_monopole,as_occurred
WMN-03043,2026-01-20 00:00:00,HEAT-20260120-089,physical,corrective,2026-01-20 00:00:00,1737.67,WO-0006819,ductile_iron,as_occurred
WMN-03034,2026-01-20 00:00:00,,,inspection,2026-01-20 00:00:00,279.6,WO-0006820,cast_iron,as_occurred
PMP-02401,2026-01-20 06:00:00,HEAT-20260120-089,physical,corrective,2026-01-20 06:00:00,4453.49,WO-0006821,standard,as_occurred
WMN-02823,2026-01-20 12:00:00,HEAT-20260120-089,physical,corrective,2026-01-20 12:00:00,2447.77,WO-0006822,ductile-iron,as_occurred
WMN-02781,2026-01-20 12:00:00,HEAT-20260120-089,physical,corrective,2026-01-23 12:00:00,4829.74,WO-0006823,ductile_iron,reported_late
WMN-02978,2026-01-20 12:00:00,HEAT-20260120-089,physical,corrective,2026-01-20 12:00:00,3492.27,WO-0006824,steel,as_occurred
WMN-03026,2026-01-20 12:00:00,HEAT-20260120-089,physical,corrective,2026-01-23 12:00:00,3717.66,WO-0006825,cast_iron,reported_late
DFR-01441,2026-01-20 12:00:00,HEAT-20260120-089,physical,corrective,2026-01-20 12:00:00,9719.06,WO-0006826,wood_pole,as_occurred
TLS-00542,2026-01-20 18:00:00,HEAT-20260120-089,physical,corrective,2026-01-20 18:00:00,2006.35,WO-0006827,steel_monopole,as_occurred
WMN-02685,2026-01-21 00:00:00,HEAT-20260120-089,physical,corrective,2026-01-21 00:00:00,2828.58,WO-0006828,cast_iron,as_occurred
WMN-03303,2026-01-21 00:00:00,HEAT-20260120-089,physical,corrective,2026-01-21 00:00:00,9551.93,WO-0006829,cast_iron,as_occurred
TLS-00763,2026-01-21 00:00:00,,,routine,2026-01-21 00:00:00,585.05,WO-0006830,concrete,as_occurred
DFR-01852,2026-01-21 00:00:00,,,vegetation,2026-01-21 00:00:00,178.39,WO-0006831,wood_pole,as_occurred
WMN-03367,2026-01-21 00:00:00,,,routine,2026-01-21 00:00:00,1700.4,WO-0006832,ductile_iron,as_occurred
TNK-02596,2026-01-21 00:00:00,,,routine,2026-01-21 00:00:00,771.08,WO-0006833,standard,as_occurred
WMN-03410,2026-01-21 00:00:00,,,vegetation,2026-01-21 00:00:00,1358.1,WO-0006834,ductile_iron,as_occurred
TLS-00867,2026-01-21 00:00:00,,,routine,2026-01-21 00:00:00,626.29,WO-0006835,steel_lattice,as_occurred
WMN-02805,2026-01-21 06:00:00,HEAT-20260120-089,physical,corrective,2026-01-24 06:00:00,6090.55,WO-0006836,cast_iron,reported_late
DFR-01526,2026-01-21 06:00:00,HEAT-20260120-089,physical,corrective,2026-01-21 06:00:00,6126.73,WO-0006837,composite_pole,as_occurred
PMP-02475,2026-01-21 18:00:00,HEAT-20260120-089,functional_power_loss,corrective,2026-01-21 18:00:00,2616.3,WO-0006838,standard,as_occurred
WMN-03014,2026-01-21 18:00:00,HEAT-20260120-089,physical,corrective,2026-01-24 18:00:00,16704.06,WO-0006839,ductile_iron,reported_late
PMP-02305,2026-01-21 18:00:00,HEAT-20260120-089,functional_power_loss,corrective,2026-01-21 18:00:00,3589.49,WO-0006840,standard,as_occurred
DSS-00262,2026-01-21 18:00:00,HEAT-20260120-089,physical,corrective,2026-01-21 18:00:00,3665.41,WO-0006841,standard,as_occurred
DFR-01423,2026-01-21 18:00:00,HEAT-20260120-089,physical,corrective,2026-01-21 18:00:00,7185.18,WO-0006842,wood_pole,as_occurred
DSS-00097,2026-01-21 18:00:00,HEAT-20260120-089,physical,corrective,2026-01-24 18:00:00,3982.31,WO-0006843,standard,reported_late
WMN-02842,2026-01-22 00:00:00,,,vegetation,2026-01-22 00:00:00,944.8,WO-0006844,pvc,as_occurred
WMN-02812,2026-01-22 00:00:00,HEAT-20260120-089,physical,corrective,2026-01-22 00:00:00,2705.4,WO-0006845,cast_iron,as_occurred
WMN-03345,2026-01-22 00:00:00,,,routine,2026-01-22 00:00:00,240.19,WO-0006846,asbestos_cement,as_occurred
LEGACY-014845,2026-01-22 00:00:00,,,routine,2026-01-22 00:00:00,1062.49,WO-0006847,,as_occurred
DFR-01481,2026-01-22 00:00:00,,,vegetation,2026-01-22 00:00:00,2600.62,WO-0006848,WOOD POLE,as_occurred
PMP-02395,2026-01-22 12:00:00,HEAT-20260120-089,physical,corrective,2026-01-25 12:00:00,1438.26,WO-0006849,standard,reported_late
DSS-00093,2026-01-22 12:00:00,HEAT-20260120-089,physical,corrective,2026-01-22 12:00:00,904.54,WO-0006850,standard,as_occurred
PMP-02370,2026-01-22 12:00:00,HEAT-20260120-089,functional_power_loss,corrective,2026-01-22 12:00:00,2145.17,WO-0006851,standard,as_occurred
PMP-02491,2026-01-22 12:00:00,HEAT-20260120-089,functional_power_loss,corrective,2026-01-22 12:00:00,3577.14,WO-0006852,standard,as_occurred
LEGACY-002610,2026-01-22 12:00:00,HEAT-20260120-089,physical,corrective,2026-01-22 12:00:00,2216.11,WO-0006853,,as_occurred
DSS-00312,2026-01-22 12:00:00,HEAT-20260120-089,physical,corrective,2026-01-22 12:00:00,5448.22,WO-0006854,standard,as_occurred
WMN-03315,2026-01-23 00:00:00,HEAT-20260120-089,physical,corrective,2026-01-23 00:00:00,7376.98,WO-0006855,asbestos_cement,as_occurred
TLS-01043,2026-01-23 00:00:00,,,vegetation,2026-01-23 00:00:00,2073.36,WO-0006856,steel_lattice,as_occurred
TLS-01261,2026-01-23 00:00:00,,,vegetation,2026-01-23 00:00:00,995.82,WO-0006857,steel_lattice,as_occurred
TLS-01177,2026-01-23 00:00:00,,,vegetation,2026-01-23 00:00:00,1033.32,WO-0006858,steel_monopole,as_occurred
DSS-00290,2026-01-23 00:00:00,,,routine,2026-01-23 00:00:00,757.75,WO-0006859,standard,as_occurred
WMN-02708,2026-01-23 00:00:00,,,inspection,2026-01-23 00:00:00,1705.44,WO-0006860,pvc,as_occurred
PMP-02301,2026-01-23 12:00:00,HEAT-20260120-089,functional_power_loss,corrective,2026-01-23 12:00:00,30879.3,WO-0006861,standard,as_occurred
DSS-00348,2026-01-23 12:00:00,HEAT-20260120-089,physical,corrective,2026-01-23 12:00:00,12001.74,WO-0006862,standard,as_occurred
DSS-00364,2026-01-23 12:00:00,HEAT-20260120-089,physical,corrective,2026-01-26 12:00:00,5938.01,WO-0006863,standard,reported_late
PMP-02415,2026-01-23 12:00:00,HEAT-20260120-089,functional_power_loss,corrective,2026-01-23 12:00:00,3950.92,WO-0006864,standard,as_occurred
PMP-02392,2026-01-23 12:00:00,HEAT-20260120-089,functional_power_loss,corrective,2026-01-23 12:00:00,2344.86,WO-0006865,standard,as_occurred
DFR-01915,2026-01-23 12:00:00,HEAT-20260120-089,physical,corrective,2026-01-23 12:00:00,4735.9,WO-0006866,concrete_pole,as_occurred
DSS-00258,2026-01-23 12:00:00,HEAT-20260120-089,physical,corrective,2026-01-23 12:00:00,2028.75,WO-0006867,standard,as_occurred
PMP-02422,2026-01-23 12:00:00,HEAT-20260120-089,functional_power_loss,corrective,2026-01-23 12:00:00,6340.39,WO-0006868,standard,as_occurred
DSS-00398,2026-01-23 12:00:00,HEAT-20260120-089,physical,corrective,2026-01-23 12:00:00,3050.36,WO-0006869,standard,as_occurred
DSS-00073,2026-01-23 12:00:00,HEAT-20260120-089,physical,corrective,2026-01-23 12:00:00,10980.62,WO-0006870,standard,as_occurred
DSS-00274,2026-01-23 12:00:00,HEAT-20260120-089,physical,corrective,2026-01-23 12:00:00,1996.19,WO-0006871,standard,as_occurred
TNK-02661,2026-01-23 18:00:00,HEAT-20260120-089,physical,corrective,2026-01-23 18:00:00,5266.91,WO-0006872,standard,as_occurred
DFR-01538,2026-01-24 00:00:00,,,routine,2026-01-24 00:00:00,324.79,WO-0006873,underground,as_occurred
TLS-01188,2026-01-24 00:00:00,,,routine,2026-01-24 00:00:00,907.39,WO-0006874,steel_monopole,as_occurred
DFR-01491,2026-01-24 00:00:00,HEAT-20260120-089,physical,corrective,2026-01-24 00:00:00,6482.6,WO-0006875,wood_pole,as_occurred
WMN-03299,2026-01-24 00:00:00,,,routine,2026-01-24 00:00:00,540.1,WO-0006876,CAST IRON,as_occurred
WMN-03173,2026-01-24 00:00:00,HEAT-20260120-089,physical,corrective,2026-01-24 00:00:00,6652.34,WO-0006877,ductile_iron,as_occurred
TNK-02622,2026-01-24 00:00:00,,,inspection,2026-01-24 00:00:00,471.14,WO-0006878,standard,as_occurred
DFR-01875,2026-01-24 00:00:00,HEAT-20260120-089,physical,corrective,2026-01-24 00:00:00,667.68,WO-0006879,Wood,as_occurred
TNK-02638,2026-01-24 06:00:00,BASE-20260124-117,physical,corrective,2026-01-24 06:00:00,8684.86,WO-0006880,standard,as_occurred
TLS-01176,2026-01-24 06:00:00,BASE-20260124-117,physical,corrective,2026-01-24 06:00:00,5551.24,WO-0006881,concrete,as_occurred
DSS-00063,2026-01-24 12:00:00,HEAT-20260120-089,physical,corrective,2026-01-24 12:00:00,6616.77,WO-0006882,standard,as_occurred
RCL-02016,2026-01-24 12:00:00,BASE-20260124-117,physical,corrective,2026-01-24 12:00:00,5225.07,WO-0006883,standard,as_occurred
WMN-03191,2026-01-24 12:00:00,HEAT-20260120-089,physical,corrective,2026-01-24 12:00:00,4374.13,WO-0006884,asbestos_cement,as_occurred
PMP-02297,2026-01-24 12:00:00,HEAT-20260120-089,functional_power_loss,corrective,2026-01-24 12:00:00,7713.98,WO-0006885,standard,as_occurred
PMP-02294,2026-01-24 12:00:00,HEAT-20260120-089,functional_power_loss,corrective,2026-01-24 12:00:00,5291.99,WO-0006886,standard,as_occurred
PMP-02230,2026-01-24 12:00:00,HEAT-20260120-089,functional_power_loss,corrective,2026-01-24 12:00:00,2010.95,WO-0006887,standard,as_occurred
PMP-02268,2026-01-24 12:00:00,HEAT-20260120-089,physical,corrective,2026-01-24 12:00:00,2587.98,WO-0006888,standard,as_occurred
WMN-03469,2026-01-24 12:00:00,HEAT-20260120-089,physical,corrective,2026-01-24 12:00:00,1051.91,WO-0006889,ductile_iron,as_occurred
DSS-00082,2026-01-24 12:00:00,HEAT-20260120-089,physical,corrective,2026-01-24 12:00:00,3389.42,WO-0006890,standard,as_occurred
DFR-01622,2026-01-24 12:00:00,BASE-20260124-117,physical,corrective,2026-01-24 12:00:00,886.63,WO-0006891,wood_pole,as_occurred
TSS-00006,2026-01-24 18:00:00,BASE-20260124-117,physical,corrective,2026-01-24 18:00:00,4845.95,WO-0006892,standard,as_occurred
WMN-02990,2026-01-24 18:00:00,HEAT-20260120-089,physical,corrective,2026-01-24 18:00:00,3274.24,WO-0006893,ductile_iron,as_occurred
TLS-00984,2026-01-25 00:00:00,,,routine,2026-01-25 00:00:00,356.31,WO-0006894,steel_monopole,as_occurred
DSS-00309,2026-01-25 00:00:00,,,routine,2026-01-25 00:00:00,603.78,WO-0006895,standard,as_occurred
WMN-03154,2026-01-25 00:00:00,HEAT-20260120-089,physical,corrective,2026-01-25 00:00:00,2888.41,WO-0006896,cast_iron,as_occurred
