asset_class,lat,lon,lat_end,lon_end,length_km,install_year,design_life_years,material,_material_fragility,condition_score,criticality_tier,elevation_m,dist_to_coast_km,vegetation_density,drainage_quality,drought_susceptibility,_soil_corrosivity_true,_customer_density,zone_id,asset_id,network,site_elevation_m,flood_defence_m,has_backup_generation,backup_runtime_hours,diameter_mm,rating_mva,summer_load_factor,pump_rated_kw,last_inspected_year,customers_served,population_served_water,critical_facilities
storage_tank,32.70510604608541,-81.88049874222202,32.70510604608541,-81.88049874222202,0.0,1970,65,standard,1.0,57.1,3,72.7,298.16,0.532,0.54,1.0,0.642,0.6354,5,TNK-02644,water,1.01,0.0,False,0,,,,,2023,0.0,0.0,0
storage_tank,31.06227232770723,-84.1630475346267,31.06227232770723,-84.1630475346267,0.0,1965,65,standard,1.0,52.3,3,29.39,113.71,0.463,0.754,0.606,0.38,0.3542,7,TNK-02645,water,4.32,0.0,False,0,,,,,2022,0.0,0.0,0
storage_tank,32.89957036458541,-82.1371362765377,32.89957036458541,-82.1371362765377,0.0,1966,65,standard,1.0,22.5,3,83.23,324.74,0.783,0.566,1.0,0.718,0.2557,5,TNK-02646,water,3.79,0.0,False,0,,,,,2024,0.0,0.0,0
storage_tank,32.70493889241648,-81.57882209490676,32.70493889241648,-81.57882209490676,0.0,1991,65,standard,1.0,50.3,3,72.68,291.86,0.941,0.646,1.0,0.529,0.1636,5,TNK-02647,water,4.88,0.0,False,0,,,,,2022,0.0,0.0,0
storage_tank,31.15807421064302,-84.32043917825634,31.15807421064302,-84.32043917825634,0.0,1999,65,standard,1.0,74.9,3,28.61,122.25,0.629,0.643,0.547,0.379,0.2252,7,TNK-02648,water,6.44,0.0,False,0,,,,,2023,0.0,0.0,0
storage_tank,30.913156894464557,-84.48314383370727,30.913156894464557,-84.48314383370727,0.0,1972,65,standard,1.0,50.1,3,19.92,93.33,0.291,0.509,0.422,0.312,0.5732,7,TNK-02649,water,3.3,0.0,False,0,,,,,2025,0.0,0.0,0
storage_tank,31.766158835359064,-81.83241514182346,31.766158835359064,-81.83241514182346,0.0,1972,65,standard,1.0,54.6,3,37.67,192.94,1.0,0.737,0.627,0.909,0.0832,3,TNK-02650,water,1.47,0.0,False,0,,,,,2025,0.0,0.0,0
storage_tank,31.93313083961327,-84.35360765642768,31.93313083961327,-84.35360765642768,0.0,1962,65,standard,1.0,24.4,2,53.59,207.89,0.786,0.676,0.789,0.433,0.2588,4,TNK-02651,water,1.66,0.0,False,0,,,,,2025,0.0,0.0,0
storage_tank,32.68068144400473,-81.83058872168709,32.68068144400473,-81.83058872168709,0.0,2000,65,standard,1.0,76.8,3,73.96,294.41,0.4,0.529,1.0,0.656,0.5702,5,TNK-02652,water,3.66,0.0,False,0,,,,,2025,0.0,0.0,0
storage_tank,32.785468431822984,-84.54865422371799,32.785468431822984,-84.54865422371799,0.0,2007,65,standard,1.0,70.5,3,81.63,300.61,0.828,0.757,1.0,0.345,0.2402,4,TNK-02653,water,1.98,0.0,False,0,,,,,2024,0.0,0.0,0
storage_tank,32.71357144454227,-84.67697967006953,32.71357144454227,-84.67697967006953,0.0,1982,65,standard,1.0,44.0,3,79.71,291.86,0.702,0.457,1.0,0.282,0.2566,4,TNK-02654,water,3.59,0.0,False,0,,,,,2026,0.0,0.0,0
storage_tank,32.39752362374267,-84.20980439786013,32.39752362374267,-84.20980439786013,0.0,1977,65,standard,1.0,41.6,3,69.11,261.26,0.99,0.592,0.979,0.508,0.1706,4,TNK-02655,water,1.36,0.0,False,0,,,,,2025,0.0,0.0,0
storage_tank,31.038469475593182,-84.86897115469576,31.038469475593182,-84.86897115469576,0.0,1992,65,standard,1.0,72.0,3,22.4,105.55,0.564,0.571,0.465,0.325,0.2524,7,TNK-02656,water,4.39,0.0,False,0,,,,,2024,0.0,0.0,0
storage_tank,32.801217965818395,-81.88432895750213,32.801217965818395,-81.88432895750213,0.0,1966,65,standard,1.0,56.2,1,82.88,308.91,0.543,0.587,1.0,0.582,0.5971,5,TNK-02657,water,1.13,0.0,False,0,,,,,2025,0.0,0.0,0
storage_tank,31.562916350622714,-85.3509867773981,31.562916350622714,-85.3509867773981,0.0,2008,65,standard,1.0,70.1,3,43.85,167.17,0.545,0.639,0.631,0.373,0.3172,0,TNK-02658,water,0.91,0.0,False,0,,,,,2023,0.0,0.0,0
storage_tank,32.432855023245146,-81.60830155386688,32.432855023245146,-81.60830155386688,0.0,2011,65,standard,1.0,69.3,2,64.41,262.26,0.616,0.481,0.993,0.77,0.5865,5,TNK-02659,water,1.0,0.0,False,0,,,,,2024,0.0,0.0,0
storage_tank,31.026130954046202,-84.37510020540358,31.026130954046202,-84.37510020540358,0.0,1974,65,standard,1.0,42.4,3,27.13,106.96,0.437,0.481,0.535,0.466,0.523,7,TNK-02660,water,5.43,0.0,False,0,,,,,2025,0.0,0.0,0
storage_tank,32.39934276219586,-81.66310826101918,32.39934276219586,-81.66310826101918,0.0,1974,65,standard,1.0,47.7,3,61.81,259.68,0.404,0.544,0.991,0.628,0.783,5,TNK-02661,water,2.1,0.0,False,0,,,,,2025,0.0,0.0,0
storage_tank,32.60695688634092,-81.87623650522377,32.60695688634092,-81.87623650522377,0.0,2008,65,standard,1.0,94.2,3,73.21,287.18,0.554,0.518,1.0,0.693,0.5933,5,TNK-02662,water,6.34,0.0,False,0,,,,,2024,0.0,0.0,0
storage_tank,31.29858133531479,-85.52298283743089,31.29858133531479,-85.52298283743089,0.0,1994,65,standard,1.0,64.9,3,32.59,140.4,0.415,0.441,0.558,0.111,0.3913,0,TNK-02663,water,0.57,0.0,False,0,,,,,2024,0.0,0.0,0
storage_tank,32.31422752976182,-84.53387288903507,32.31422752976182,-84.53387288903507,0.0,2011,65,standard,1.0,95.1,3,67.38,248.42,0.748,0.677,0.907,0.346,0.3702,4,TNK-02664,water,6.52,0.0,False,0,,,,,2021,0.0,0.0,0
storage_tank,32.60800342661398,-81.60155238947782,32.60800342661398,-81.60155238947782,0.0,1984,65,standard,1.0,64.3,3,73.53,281.57,0.861,0.574,0.986,0.591,0.2689,5,TNK-02665,water,1.24,0.0,False,0,,,,,2024,0.0,0.0,0
storage_tank,33.0,-84.12314024435108,33.0,-84.12314024435108,0.0,1989,65,standard,1.0,65.5,2,95.89,329.38,0.805,0.683,1.0,0.623,0.0826,4,TNK-02666,water,4.66,0.0,False,0,,,,,2024,0.0,0.0,0
storage_tank,30.907002903676027,-84.26271727200955,30.907002903676027,-84.26271727200955,0.0,1993,65,standard,1.0,73.0,3,23.12,95.11,0.248,0.37,0.466,0.416,0.9251,7,TNK-02667,water,2.98,0.0,False,0,,,,,2023,0.0,0.0,0
storage_tank,30.600271083056786,-84.71762643132641,30.600271083056786,-84.71762643132641,0.0,1986,65,standard,1.0,59.6,2,8.97,57.13,0.343,0.735,0.448,0.073,0.098,9,TNK-02668,water,1.08,0.0,False,0,,,,,2026,0.0,0.0,0
storage_tank,31.18026743140963,-84.26867090570933,31.18026743140963,-84.26867090570933,0.0,1971,65,standard,1.0,52.9,3,32.47,125.36,0.69,0.804,0.605,0.384,0.1846,7,TNK-02669,water,4.69,0.0,False,0,,,,,2022,0.0,0.0,0
storage_tank,31.748719538522437,-85.78586886292372,31.748719538522437,-85.78586886292372,0.0,1995,65,standard,1.0,80.4,3,51.0,195.23,0.787,0.639,0.788,0.468,0.085,0,TNK-02670,water,2.38,0.0,False,0,,,,,2018,0.0,0.0,0
storage_tank,30.72890867868277,-84.18556570283623,30.72890867868277,-84.18556570283623,0.0,1972,65,standard,1.0,39.8,3,20.48,76.39,0.201,0.417,0.358,0.419,0.7176,7,TNK-02671,water,0.74,0.0,False,0,,,,,2025,0.0,0.0,0
storage_tank,32.57100257460417,-81.9462675195868,32.57100257460417,-81.9462675195868,0.0,1987,65,standard,1.0,70.4,3,68.57,284.62,0.505,0.523,1.0,0.723,0.5297,5,TNK-02672,water,5.39,0.0,False,0,,,,,2023,0.0,0.0,0
storage_tank,30.804031818629582,-84.08911209628566,30.804031818629582,-84.08911209628566,0.0,1994,65,standard,1.0,57.6,3,25.37,86.14,0.37,0.622,0.435,0.321,0.5528,7,TNK-02673,water,2.3,0.0,False,0,,,,,2021,0.0,0.0,0
storage_tank,31.333671644064566,-84.82502390664887,31.333671644064566,-84.82502390664887,0.0,1996,65,standard,1.0,64.6,3,32.83,138.32,0.594,0.883,0.628,0.37,0.1227,0,TNK-02674,water,0.95,0.77,False,0,,,,,2026,0.0,0.0,0
storage_tank,32.316067378816946,-82.01652718700308,32.316067378816946,-82.01652718700308,0.0,1987,65,standard,1.0,77.4,3,55.45,257.71,0.905,0.732,0.897,1.0,0.2971,3,TNK-02675,water,1.92,0.0,False,0,,,,,2024,0.0,0.0,0
water_main,31.562669768767037,-85.10393434070689,31.56790929158362,-85.06106803604406,4.096,1974,80,ductile_iron,1.0,56.0,3,40.93,164.64,0.717,0.734,0.601,0.489,0.2114,0,WMN-02676,water,1.25,0.0,False,0,200.0,,,,2026,0.0,0.0,0
water_main,30.784880835531702,-84.88665087910057,30.796668672012565,-84.90267221955854,2.012,1986,80,cast_iron,1.85,45.0,2,16.48,77.42,0.357,0.485,0.506,0.161,0.1298,7,WMN-02677,water,2.93,0.0,False,0,200.0,,,,2022,0.0,0.0,0
water_main,32.08326598647622,-81.96561332452171,32.05433273365267,-81.98026974687049,3.495,1988,80,steel,1.1,62.8,2,54.08,230.87,0.83,0.725,0.923,1.0,0.1703,3,WMN-02678,water,2.33,0.0,False,0,150.0,,,,2024,0.0,0.0,0
water_main,32.095951665730446,-84.74169181268934,32.078774952839616,-84.73377596567201,2.047,1973,80,cast_iron,1.85,39.3,3,55.55,223.07,0.799,0.64,0.848,0.451,0.1229,4,WMN-02679,water,0.51,0.0,False,0,250.0,,,,2024,0.0,0.0,0
water_main,32.31335259608857,-81.75365864973385,32.32282790063745,-81.77316585050664,2.111,1976,80,ductile_iron,1.0,56.7,1,59.68,252.03,0.42,0.26,0.878,0.799,0.9236,5,WMN-02680,water,1.37,0.0,False,0,250.0,,,,2025,0.0,0.0,0
water_main,32.43769096856739,-81.5,32.44641184307027,-81.48354359513237,1.82,1977,80,ductile_iron,1.0,71.8,3,61.72,260.61,0.633,0.479,0.97,0.708,0.3036,5,WMN-02681,water,3.49,0.0,False,0,150.0,,,,2025,0.0,0.0,0
water_main,32.632646133518996,-81.95886752000115,32.63819375394975,-81.96316711485862,0.735,1959,80,pvc,0.7,45.3,3,76.71,291.71,0.538,0.479,1.0,0.654,0.5923,5,WMN-02682,water,2.05,0.0,False,0,900.0,,,,2022,0.0,0.0,0
water_main,31.219195875423036,-84.02617821464233,31.19038310132523,-84.01920344097756,3.266,1955,80,ductile_iron,1.0,37.0,2,35.39,133.19,0.748,0.739,0.552,0.473,0.1004,7,WMN-02683,water,2.99,0.0,False,0,200.0,,,,2025,0.0,0.0,0
water_main,31.07236465239564,-84.40334810826636,31.089008499977634,-84.40437612779273,1.85,1948,80,pvc,0.7,48.8,3,25.52,111.79,0.459,0.488,0.532,0.48,0.4056,7,WMN-02684,water,0.64,0.0,False,0,600.0,,,,2021,0.0,0.0,0
water_main,32.637067940272914,-81.84260619846675,32.672108670759194,-81.81732054569024,4.551,1952,80,cast_iron,1.85,2.0,3,67.39,289.82,0.622,0.536,1.0,0.698,0.5935,5,WMN-02685,water,1.02,0.0,False,0,300.0,,,,2023,0.0,0.0,0
water_main,32.80335078748409,-84.51901675625795,32.79969354016649,-84.50394638374368,1.463,1955,80,pvc,0.7,58.1,3,87.12,302.83,0.803,0.69,1.0,0.473,0.2213,4,WMN-02686,water,3.29,0.0,False,0,300.0,,,,2019,0.0,0.0,0
water_main,31.72757224442826,-85.31253610939508,31.69133605380491,-85.33918905117298,4.744,2005,80,cast_iron,1.85,61.1,3,47.53,184.96,0.74,0.56,0.672,0.475,0.2823,0,WMN-02687,water,4.5,0.0,False,0,200.0,,,,2022,0.0,0.0,0
water_main,31.113390848590523,-84.39508596727003,31.119620706956717,-84.39783538607699,0.739,2009,80,cast_iron,1.85,64.7,3,28.23,116.43,0.452,0.703,0.533,0.43,0.3199,7,WMN-02688,water,0.28,0.63,False,0,400.0,,,,2020,0.0,0.0,0
water_main,31.044025306153145,-84.59505578394166,31.046245571729326,-84.60720828889687,1.182,1957,80,ductile_iron,1.0,58.4,2,18.92,106.99,0.331,0.485,0.495,0.4,0.4865,7,WMN-02689,water,1.31,0.0,False,0,100.0,,,,2023,0.0,0.0,0
water_main,30.807661219979956,-84.10649494253576,30.796883246583008,-84.10260332499801,1.253,1954,80,pvc,0.7,61.0,1,21.3,86.28,0.4,0.525,0.359,0.415,0.6257,7,WMN-02690,water,1.41,0.0,False,0,150.0,,,,2025,0.0,0.0,0
water_main,32.62016508911546,-81.67019456872536,32.62675764189654,-81.6962444300605,2.543,1979,80,ductile_iron,1.0,61.3,2,71.8,284.34,0.762,0.621,1.0,0.678,0.3604,5,WMN-02691,water,0.29,0.0,False,0,250.0,,,,2026,0.0,0.0,0
water_main,31.506797801791368,-85.03952028104476,31.491339753206667,-85.02770459990543,2.048,1968,80,cast_iron,1.85,25.9,2,31.11,158.04,0.587,0.603,0.605,0.537,0.1508,0,WMN-02692,water,2.82,0.0,False,0,600.0,,,,2025,0.0,0.0,0
water_main,30.870561695956646,-84.22677106875004,30.857093031911024,-84.27677402738229,4.993,1987,80,cast_iron,1.85,55.3,2,23.55,91.54,0.239,0.293,0.497,0.434,0.9686,7,WMN-02693,water,1.68,0.0,False,0,150.0,,,,2022,0.0,0.0,0
water_main,32.73614979575939,-84.26758120297535,32.744530963272446,-84.24637108269944,2.188,1967,80,ductile_iron,1.0,39.4,3,84.78,298.08,0.709,0.667,1.0,0.563,0.1723,4,WMN-02694,water,1.96,0.0,False,0,100.0,,,,2020,0.0,0.0,0
water_main,32.186698958505275,-81.95121914874132,32.19866023311551,-81.97360155035908,2.487,1971,80,ductile_iron,1.0,59.0,3,55.71,242.06,0.759,0.7,0.971,0.881,0.3151,3,WMN-02695,water,3.08,0.0,False,0,300.0,,,,2023,0.0,0.0,0
water_main,31.321413584637014,-84.55383407356258,31.35603002482765,-84.55048098917872,3.856,1974,80,cast_iron,1.85,33.4,3,37.4,138.07,0.633,0.649,0.494,0.42,0.1448,7,WMN-02696,water,2.19,0.0,False,0,200.0,,,,2026,0.0,0.0,0
water_main,32.55581874163608,-81.94499229825225,32.55767947933241,-81.93924724434152,0.576,1948,80,ductile_iron,1.0,39.9,3,71.18,282.9,0.604,0.501,1.0,0.8,0.5301,5,WMN-02697,water,1.73,0.0,False,0,200.0,,,,2019,0.0,0.0,0
water_main,30.623163522807157,-84.53941087192784,30.631705915252954,-84.52337115207631,1.802,1974,80,pvc,0.7,62.0,2,15.88,60.67,0.324,0.623,0.32,0.312,0.1892,7,WMN-02698,water,1.63,0.0,False,0,150.0,,,,2025,0.0,0.0,0
water_main,31.736182462837434,-85.22160117474452,31.68800819937923,-85.27552164119713,7.383,1996,80,pvc,0.7,91.7,3,41.96,184.91,0.731,0.792,0.753,0.461,0.2634,0,WMN-02699,water,3.62,0.0,False,0,150.0,,,,2022,0.0,0.0,0
water_main,30.778247204225963,-84.30041732301791,30.7751668637577,-84.31055868281916,1.026,1940,80,asbestos_cement,1.55,11.5,3,19.13,80.33,0.112,0.166,0.481,0.374,0.9531,7,WMN-02700,water,1.43,0.0,False,0,300.0,,,,2022,0.0,0.0,0
water_main,32.93668775913305,-82.13050944012626,32.93385309459582,-82.14857860917675,1.712,1976,80,cast_iron,1.85,30.3,2,92.47,328.75,0.904,0.594,1.0,0.714,0.2297,5,WMN-02701,water,0.94,2.39,False,0,300.0,,,,2022,0.0,0.0,0
water_main,31.98004342482213,-84.34069080545444,31.980733467224347,-84.33316232529374,0.713,1970,80,asbestos_cement,1.55,44.9,3,56.44,213.24,0.655,0.754,0.771,0.53,0.2505,4,WMN-02702,water,4.77,0.0,False,0,150.0,,,,2024,0.0,0.0,0
water_main,31.948830325691834,-84.5749065800771,31.925293173323144,-84.56526271762725,2.766,1936,80,steel,1.1,34.1,1,52.44,207.56,0.866,0.554,0.748,0.488,0.2653,4,WMN-02703,water,3.71,0.0,False,0,400.0,,,,2024,0.0,0.0,0
water_main,31.607597807718584,-85.08280526131423,31.613029438205775,-85.08686683862435,0.715,1960,80,pvc,0.7,60.1,1,40.75,169.49,0.694,0.673,0.716,0.496,0.2006,0,WMN-02704,water,1.26,0.0,False,0,200.0,,,,2025,0.0,0.0,0
water_main,30.882876310579704,-84.37684198036638,30.87012264713799,-84.37656760453636,1.416,1961,80,cast_iron,1.85,12.3,3,23.61,91.04,0.183,0.314,0.365,0.401,0.8541,7,WMN-02705,water,1.19,0.0,False,0,600.0,,,,2025,0.0,0.0,0
water_main,30.728522594224017,-84.06715401745687,30.710478798018706,-84.06306985946823,2.04,1945,80,pvc,0.7,33.0,3,18.97,78.09,0.258,0.52,0.343,0.397,0.4142,7,WMN-02706,water,1.24,0.0,False,0,200.0,,,,2024,0.0,0.0,0
water_main,30.892606932331653,-85.43077911813486,30.899309336098504,-85.41610335020583,1.584,1977,80,cast_iron,1.85,44.0,3,21.3,93.89,0.47,0.677,0.494,0.109,0.0952,0,WMN-02707,water,2.31,0.0,False,0,150.0,,,,2023,0.0,0.0,0
water_main,31.00305845311437,-84.96429976462944,30.993795839091696,-84.94138494298603,2.41,1964,80,pvc,0.7,68.2,3,21.72,101.81,0.519,0.65,0.481,0.249,0.151,7,WMN-02708,water,2.44,0.0,False,0,150.0,,,,2022,0.0,0.0,0
water_main,31.57974355989429,-85.39568891134695,31.568681165181594,-85.39318155425015,1.251,2005,80,pvc,0.7,93.1,3,42.42,169.65,0.771,0.633,0.608,0.53,0.3049,0,WMN-02709,water,0.64,0.0,False,0,300.0,,,,2019,0.0,0.0,0
water_main,30.633196952837377,-84.64364544584852,30.633179064789697,-84.65451589786296,1.038,1985,80,cast_iron,1.85,28.2,3,10.94,61.1,0.42,0.583,0.341,0.307,0.1289,7,WMN-02710,water,1.33,0.0,False,0,200.0,,,,2026,0.0,0.0,0
water_main,31.663871455129208,-85.24205484307788,31.666050362041645,-85.24831036980454,0.639,1992,80,ductile_iron,1.0,64.0,3,43.76,177.09,0.674,0.656,0.705,0.494,0.3123,0,WMN-02711,water,4.69,0.0,False,0,150.0,,,,2024,0.0,0.0,0
water_main,30.65652948077353,-84.2232964270302,30.6525685025552,-84.21990768028206,0.546,1942,80,asbestos_cement,1.55,23.0,3,20.8,67.83,0.246,0.59,0.409,0.324,0.5599,7,WMN-02712,water,1.27,0.0,False,0,150.0,,,,2025,0.0,0.0,0
water_main,32.06478889581896,-82.11136206275879,32.08781728417436,-82.11150695421466,2.556,2018,80,ductile_iron,1.0,78.9,3,54.11,231.62,0.791,0.446,0.886,1.0,0.0974,3,WMN-02713,water,1.03,0.0,False,0,600.0,,,,2018,0.0,0.0,0
water_main,32.58469877088747,-81.98983752404646,32.60084617985578,-81.97864262980306,2.076,1997,80,ductile_iron,1.0,71.8,3,68.54,287.01,0.526,0.475,0.975,0.778,0.4953,5,WMN-02714,water,2.07,0.0,False,0,300.0,,,,2023,0.0,0.0,0
water_main,32.7070213553884,-84.65850461315755,32.70205332463244,-84.66977835459737,1.189,1935,80,pvc,0.7,23.9,3,79.61,291.22,0.857,0.796,0.961,0.481,0.2936,4,WMN-02715,water,5.26,0.0,False,0,200.0,,,,2025,0.0,0.0,0
water_main,31.70630292292999,-85.2899378320248,31.72719892650969,-85.29386186017608,2.349,1928,80,asbestos_cement,1.55,11.3,3,46.79,182.33,0.745,0.543,0.78,0.528,0.2994,0,WMN-02716,water,1.68,0.0,False,0,300.0,,,,2025,0.0,0.0,0
water_main,32.328525839228305,-81.63594001869535,32.34042119871417,-81.65317236463835,2.087,1941,80,pvc,0.7,50.9,3,52.87,251.25,0.57,0.524,0.937,0.752,0.747,5,WMN-02717,water,2.34,0.0,False,0,250.0,,,,2021,0.0,0.0,0
water_main,31.13523115802219,-85.77847288466013,31.122354880229665,-85.84938871444037,6.888,1958,80,pvc,0.7,92.3,3,32.15,126.99,0.576,0.43,0.59,0.117,0.1265,0,WMN-02718,water,0.62,0.0,False,0,200.0,,,,2019,0.0,0.0,0
water_main,32.12323356595424,-82.04050824677587,32.11822040358803,-82.03783645747673,0.611,1985,80,cast_iron,1.85,45.7,2,51.55,236.77,0.638,0.754,0.879,0.948,0.1442,3,WMN-02719,water,0.84,0.0,False,0,200.0,,,,2025,0.0,0.0,0
water_main,32.35737680659534,-84.58349403474907,32.3316728424431,-84.57985526248412,2.873,1961,80,pvc,0.7,65.2,2,70.46,252.85,0.631,0.681,0.958,0.409,0.4334,4,WMN-02720,water,5.15,0.0,False,0,150.0,,,,2022,0.0,0.0,0
water_main,31.6708162233333,-84.9587334234233,31.670531249052345,-84.93617204024343,2.132,1961,80,cast_iron,1.85,25.8,3,46.42,175.91,0.939,0.706,0.631,0.44,0.119,0,WMN-02721,water,3.5,0.0,False,0,150.0,,,,2025,0.0,0.0,0
water_main,32.77528189075015,-81.98361839334399,32.76528788450635,-81.96749197219093,1.87,1987,80,cast_iron,1.85,56.8,3,83.02,308.04,0.474,0.457,1.0,0.683,0.6408,5,WMN-02722,water,2.63,0.0,False,0,300.0,,,,2025,0.0,0.0,0
water_main,32.746169213123146,-81.93611318386145,32.76015339573334,-81.9369009989317,1.554,2002,80,cast_iron,1.85,78.9,3,79.24,303.85,0.552,0.461,1.0,0.645,0.6776,5,WMN-02723,water,1.03,0.0,False,0,200.0,,,,2023,0.0,0.0,0
water_main,31.12293489008786,-84.10355546606947,31.120783545410145,-84.10891577004922,0.563,1972,80,ductile_iron,1.0,59.8,1,34.5,121.32,0.526,0.717,0.519,0.479,0.193,7,WMN-02724,water,2.8,0.0,False,0,300.0,,,,2026,0.0,0.0,0
water_main,30.970755478384987,-84.28368554907718,30.971747319048088,-84.28078977440599,0.297,1978,80,asbestos_cement,1.55,73.7,2,27.14,101.91,0.242,0.371,0.488,0.431,0.7597,7,WMN-02725,water,8.28,0.0,False,0,600.0,,,,2023,0.0,0.0,0
water_main,32.48684068690565,-82.14457142975945,32.47437585399566,-82.14302159881603,1.391,1980,80,pvc,0.7,74.2,2,68.59,279.06,0.792,0.534,0.945,0.894,0.1768,5,WMN-02726,water,2.38,0.0,False,0,250.0,,,,2023,0.0,0.0,0
water_main,32.15575299685554,-81.5,32.14745633835515,-81.49128830094375,1.232,1977,80,cast_iron,1.85,45.1,3,47.3,229.31,0.715,0.626,0.887,0.768,0.2072,3,WMN-02727,water,2.84,0.0,False,0,400.0,,,,2024,0.0,0.0,0
water_main,31.371619664428007,-85.27780021529937,31.37723826709823,-85.27168385872876,0.851,1947,80,ductile_iron,1.0,34.9,3,33.63,145.04,0.554,0.696,0.614,0.415,0.2489,0,WMN-02728,water,1.71,0.0,False,0,250.0,,,,2023,0.0,0.0,0
water_main,31.0332260809956,-84.8119425860311,31.040344004296887,-84.79312887970457,1.956,1978,80,pvc,0.7,67.9,3,21.97,104.98,0.429,0.747,0.556,0.311,0.3407,7,WMN-02729,water,1.1,2.11,False,0,900.0,,,,2023,0.0,0.0,0
water_main,30.736377172571277,-84.18712099045143,30.73593613610285,-84.2182486632601,2.97,2001,80,pvc,0.7,92.1,3,19.61,77.19,0.216,0.524,0.23,0.361,0.7547,7,WMN-02730,water,5.59,0.0,False,0,300.0,,,,2024,0.0,0.0,0
water_main,32.069869360983745,-84.54554720210011,32.07552593739395,-84.55954773919777,1.459,1972,80,asbestos_cement,1.55,51.2,3,57.25,221.21,0.692,0.567,0.809,0.475,0.2439,4,WMN-02731,water,0.94,0.0,False,0,100.0,,,,2023,0.0,0.0,0
water_main,32.568497030654775,-84.4168138289349,32.577629538280064,-84.41086697412925,1.156,1965,80,asbestos_cement,1.55,44.3,3,74.82,277.72,0.583,0.619,1.0,0.54,0.6228,4,WMN-02732,water,0.71,0.0,False,0,400.0,,,,2024,0.0,0.0,0
water_main,31.53490196100444,-85.57742330206496,31.532412437757422,-85.59881761867561,2.043,1932,80,ductile_iron,1.0,32.8,3,39.35,167.56,0.737,0.54,0.739,0.478,0.2118,0,WMN-02733,water,2.1,0.0,False,0,250.0,,,,2020,0.0,0.0,0
water_main,30.950338443972157,-84.85720770424804,30.93774051244946,-84.85246774377981,1.469,1974,80,asbestos_cement,1.55,51.2,3,23.77,95.77,0.565,0.62,0.476,0.315,0.2512,7,WMN-02734,water,1.71,1.57,False,0,600.0,,,,2021,0.0,0.0,0
water_main,30.839898230850906,-84.00555158436849,30.81964153753804,-83.98629095467666,2.903,1959,80,ductile_iron,1.0,36.0,3,24.8,91.41,0.419,0.487,0.506,0.549,0.3193,7,WMN-02735,water,3.42,1.32,False,0,600.0,,,,2024,0.0,0.0,0
water_main,32.35250975318972,-81.88386186883675,32.35637261341244,-81.8704955065578,1.325,1975,80,cast_iron,1.85,42.2,3,60.93,259.09,0.478,0.368,0.893,0.831,0.7055,5,WMN-02736,water,1.16,0.0,False,0,150.0,,,,2022,0.0,0.0,0
water_main,32.17062797342925,-81.59744320962025,32.176603486855974,-81.59670954136907,0.667,1993,80,pvc,0.7,78.7,3,51.38,232.93,0.665,0.684,0.881,0.839,0.3782,3,WMN-02737,water,0.96,0.0,False,0,200.0,,,,2026,0.0,0.0,0
water_main,30.90262410600796,-84.80298650469476,30.857849427090763,-84.75078449681843,7.03,1996,80,cast_iron,1.85,97.4,3,20.19,90.49,0.463,0.702,0.355,0.317,0.2811,7,WMN-02738,water,2.85,0.0,False,0,600.0,,,,2023,0.0,0.0,0
water_main,33.0,-81.85907111708151,32.98302522989567,-81.86594683965372,1.99,1970,80,asbestos_cement,1.55,24.7,3,92.19,330.45,0.854,0.74,1.0,0.566,0.2344,5,WMN-02739,water,0.92,0.0,False,0,150.0,,,,2023,0.0,0.0,0
water_main,31.2751363076046,-85.37499722029952,31.263389093921756,-85.37003945476606,1.386,1966,80,pvc,0.7,59.3,3,31.71,135.55,0.665,0.559,0.538,0.225,0.3207,0,WMN-02740,water,1.85,0.0,False,0,300.0,,,,2024,0.0,0.0,0
water_main,33.0,-81.70280044253691,32.96728704542679,-81.72567394810243,4.209,2025,80,cast_iron,1.85,100.0,3,90.72,327.18,0.823,0.678,1.0,0.525,0.1405,5,WMN-02741,water,4.43,0.0,False,0,150.0,,,,2024,0.0,0.0,0
water_main,32.607231544409984,-81.68310777440725,32.58969045011759,-81.66544845750634,2.553,1990,80,cast_iron,1.85,52.1,2,65.71,283.17,0.641,0.619,0.973,0.663,0.4,5,WMN-02742,water,4.74,0.0,False,0,200.0,,,,2022,0.0,0.0,0
water_main,32.51446447212453,-81.7343373373112,32.565697280699816,-81.73093706615131,5.696,1989,80,pvc,0.7,97.7,3,63.91,273.95,0.611,0.467,0.993,0.676,0.6631,5,WMN-02743,water,0.94,0.0,False,0,400.0,,,,2017,0.0,0.0,0
water_main,30.67672786775798,-84.10329648195923,30.701800799299647,-84.15740001008055,5.867,1975,80,pvc,0.7,68.5,3,13.85,71.79,0.398,0.52,0.352,0.457,0.4117,7,WMN-02744,water,0.39,0.0,False,0,150.0,,,,2024,0.0,0.0,0
water_main,30.75327549608735,-84.11410455332854,30.762650594356494,-84.12332146426843,1.362,1961,80,pvc,0.7,67.7,2,15.59,80.13,0.246,0.539,0.417,0.49,0.5886,7,WMN-02745,water,2.39,0.0,False,0,150.0,,,,2022,0.0,0.0,0
water_main,30.899464096006525,-84.60477157509817,30.91265016820063,-84.63039887418671,2.846,1993,80,ductile_iron,1.0,88.3,3,20.05,90.88,0.303,0.612,0.442,0.367,0.4386,7,WMN-02746,water,3.14,0.0,False,0,150.0,,,,2020,0.0,0.0,0
